GOterm	NCBITaxon:10090	NCBITaxon:33090	NCBITaxon:3702	NCBITaxon:40674
GO:0001660	1	0	0	1
GO:0001661	1	0	0	1
GO:0001662	1	0	0	1
GO:0001664	1	1	1	1
GO:0001665	1	1	1	1
GO:0001666	1	1	1	1
GO:0001667	1	1	1	1
GO:0001669	1	1	1	1
GO:0001671	1	1	1	1
GO:0001672	1	1	1	1
GO:0001673	1	1	1	1
GO:0001674	1	1	1	1
GO:0001675	1	1	1	1
GO:0001676	1	1	1	1
GO:0001677	1	1	1	1
GO:0001678	1	1	1	1
GO:0001680	1	1	1	1
GO:0001681	1	1	1	1
GO:0001682	1	1	1	1
GO:0001691	1	1	1	1
GO:0001692	1	1	1	1
GO:0001694	1	1	1	1
GO:0001695	1	1	1	1
GO:0001696	1	1	1	1
GO:0001697	1	1	1	1
GO:0001698	1	1	1	1
GO:0001699	1	1	1	1
GO:0001700	0	0	0	0
GO:0001701	1	0	0	1
GO:0001702	1	0	0	1
GO:0001703	0	0	0	0
GO:0001704	1	0	0	1
GO:0001705	1	0	0	1
GO:0001706	1	0	0	1
GO:0001707	1	0	0	1
GO:0001708	1	1	1	1
GO:0001709	1	1	1	1
GO:0001710	1	0	0	1
GO:0001711	1	0	0	1
GO:0001712	1	0	0	1
GO:0001713	1	0	0	1
GO:0001714	1	0	0	1
GO:0001715	1	0	0	1
GO:0001716	1	1	1	1
GO:0001717	1	1	1	1
GO:0001720	1	1	1	1
GO:0001725	1	1	1	1
GO:0001726	1	1	1	1
GO:0001727	1	1	1	1
GO:0001729	1	1	1	1
GO:0001730	1	1	1	1
GO:0001731	1	1	1	1
GO:0001732	1	1	1	1
GO:0001733	1	1	1	1
GO:0001734	1	1	1	1
GO:0001735	1	1	1	1
GO:0001736	1	0	0	1
GO:0001737	0	0	0	0
GO:0001738	1	0	0	1
GO:0001739	1	1	1	1
GO:0001740	1	0	0	1
GO:0001741	1	1	1	1
GO:0001742	1	1	1	1
GO:0001743	1	0	0	1
GO:0001744	1	0	0	1
GO:0001745	0	0	0	0
GO:0001746	1	0	0	1
GO:0001748	0	0	0	0
GO:0001750	1	0	0	1
GO:0001751	0	0	0	0
GO:0001752	0	0	0	0
GO:0001754	1	0	0	1
GO:0001755	1	0	0	1
GO:0001756	1	0	0	1
GO:0001757	1	0	0	1
GO:0001758	1	1	1	1
GO:0001759	1	1	1	1
GO:0001760	1	1	1	1
GO:0001761	1	1	1	1
GO:0001762	1	1	1	1
GO:0001763	1	1	1	1
GO:0001764	1	0	0	1
GO:0001765	1	1	1	1
GO:0001766	1	1	1	1
GO:0001767	1	1	1	1
GO:0001768	1	1	1	1
GO:0001769	1	1	1	1
GO:0001770	1	1	1	1
GO:0001771	1	1	1	1
GO:0001772	1	1	1	1
GO:0001773	1	1	1	1
GO:0001774	1	0	0	1
GO:0001775	1	1	1	1
GO:0001776	1	1	1	1
GO:0001777	1	1	1	1
GO:0001778	1	1	1	1
GO:0001779	1	1	1	1
GO:0001780	1	1	1	1
GO:0001781	1	0	0	1
GO:0001782	1	1	1	1
GO:0001783	1	0	0	1
GO:0001784	1	1	1	1
GO:0001785	1	1	1	1
GO:0001786	1	1	1	1
GO:0001787	1	1	1	1
GO:0001788	1	0	0	1
GO:0001790	1	1	1	1
GO:0001791	1	1	1	1
GO:0001792	1	1	1	1
GO:0001793	1	1	1	1
GO:0001794	1	0	0	1
GO:0001795	1	0	0	1
GO:0001796	1	0	0	1
GO:0001797	1	0	0	1
GO:0001798	1	0	0	1
GO:0001799	1	0	0	1
GO:0001800	1	0	0	1
GO:0001801	1	0	0	1
GO:0001802	1	0	0	1
GO:0001803	1	0	0	1
GO:0001804	1	0	0	1
GO:0001805	1	0	0	1
GO:0001806	1	0	0	1
GO:0001807	1	0	0	1
GO:0001808	1	0	0	1
GO:0001809	1	0	0	1
GO:0001810	1	0	0	1
GO:0001811	1	0	0	1
GO:0001812	1	0	0	1
GO:0001813	1	0	0	1
GO:0001814	1	0	0	1
GO:0001815	1	0	0	1
GO:0001816	1	1	1	1
GO:0001817	1	1	1	1
GO:0001818	1	1	1	1
GO:0001819	1	1	1	1
GO:0001820	1	1	1	1
GO:0001821	1	1	1	1
GO:0001822	1	0	0	1
GO:0001823	1	0	0	1
GO:0001824	1	0	0	1
GO:0001825	1	0	0	1
GO:0001826	1	0	0	1
GO:0001827	1	0	0	1
GO:0001828	1	0	0	1
GO:0001829	1	0	0	1
GO:0001830	1	0	0	1
GO:0001831	1	0	0	1
GO:0001832	1	0	0	1
GO:0001833	1	0	0	1
GO:0001834	1	0	0	1
GO:0001835	1	0	0	1
GO:0001836	1	0	0	1
GO:0001837	1	0	0	1
GO:0001838	1	0	0	1
GO:0001839	1	0	0	1
GO:0001840	1	0	0	1
GO:0001841	1	0	0	1
GO:0001842	1	0	0	1
GO:0001843	1	0	0	1
GO:0001844	1	0	0	1
GO:0001845	1	1	1	1
GO:0001846	1	1	1	1
GO:0001847	1	1	1	1
GO:0001848	1	1	1	1
GO:0001849	1	1	1	1
GO:0001850	1	1	1	1
GO:0001851	1	1	1	1
GO:0001852	1	1	1	1
GO:0001853	1	1	1	1
GO:0001854	1	1	1	1
GO:0001855	1	1	1	1
GO:0001856	1	1	1	1
GO:0001857	1	1	1	1
GO:0001858	1	1	1	1
GO:0001859	1	1	1	1
GO:0001860	1	1	1	1
GO:0001861	1	1	1	1
GO:0001862	1	1	1	1
GO:0001863	1	1	1	1
GO:0001864	1	1	1	1
GO:0001865	1	1	1	1
GO:0001866	1	1	1	1
GO:0001867	1	1	1	1
GO:0001868	1	1	1	1
GO:0001869	1	1	1	1
GO:0001870	1	1	1	1
GO:0001871	1	1	1	1
GO:0001872	1	1	1	1
GO:0001873	1	1	1	1
GO:0001874	1	1	1	1
GO:0001875	1	1	1	1
GO:0001876	1	1	1	1
GO:0001877	1	1	1	1
GO:0001878	1	1	1	1
GO:0001879	1	1	1	1
GO:0001880	1	1	1	1
GO:0001881	1	1	1	1
GO:0001882	1	1	1	1
GO:0001883	1	1	1	1
GO:0001884	1	1	1	1
GO:0001885	1	0	0	1
GO:0001886	1	0	0	1
GO:0001887	1	1	1	1
GO:0001888	1	1	1	1
GO:0001889	1	0	0	1
GO:0001890	1	0	0	1
GO:0001891	1	1	1	1
GO:0001892	1	0	0	1
GO:0001893	1	0	0	1
GO:0001894	1	1	1	1
GO:0001895	1	1	1	1
GO:0001896	0	1	1	0
GO:0001897	1	1	1	1
GO:0001898	1	1	1	1
GO:0001899	1	1	1	1
GO:0001900	1	1	1	1
GO:0001905	1	1	1	1
GO:0001906	1	1	1	1
GO:0001907	1	1	1	1
GO:0001909	1	1	1	1
GO:0001910	1	1	1	1
GO:0001911	1	1	1	1
GO:0001912	1	1	1	1
GO:0001913	1	1	1	1
GO:0001914	1	0	0	1
GO:0001915	1	0	0	1
GO:0001916	1	0	0	1
GO:0001917	1	0	0	1
GO:0001918	1	1	1	1
GO:0001919	1	1	1	1
GO:0001920	1	1	1	1
GO:0001921	1	1	1	1
GO:0001922	1	1	1	1
GO:0001923	1	1	1	1
GO:0001924	1	1	1	1
GO:0001925	1	1	1	1
GO:0001926	1	1	1	1
GO:0001927	1	1	1	1
GO:0001928	1	1	1	1
GO:0001929	1	1	1	1
GO:0001930	1	1	1	1
GO:0001931	1	1	1	1
GO:0001932	1	1	1	1
GO:0001933	1	1	1	1
GO:0001934	1	1	1	1
GO:0001935	1	1	1	1
GO:0001936	1	1	1	1
GO:0001937	1	1	1	1
GO:0001938	1	1	1	1
GO:0001939	1	1	1	1
GO:0001940	1	1	1	1
GO:0001941	1	1	1	1
GO:0001942	1	0	0	1
GO:0001944	1	0	0	1
GO:0001945	1	0	0	1
GO:0001946	1	0	0	1
GO:0001947	1	0	0	1
GO:0001949	1	0	0	1
GO:0001951	1	1	1	1
GO:0001952	1	1	1	1
GO:0001953	1	1	1	1
GO:0001954	1	1	1	1
GO:0001955	1	0	0	1
GO:0001956	1	1	1	1
GO:0001957	1	0	0	1
GO:0001958	1	0	0	1
GO:0001959	1	1	1	1
GO:0001960	1	1	1	1
GO:0001961	1	1	1	1
GO:0001962	1	1	1	1
GO:0001963	1	1	1	1
GO:0001964	1	0	0	1
GO:0001965	1	1	1	1
GO:0001966	1	1	1	1
GO:0001967	1	0	0	1
GO:0001968	1	1	1	1
GO:0001969	1	1	1	1
GO:0001970	1	1	1	1
GO:0001971	1	1	1	1
GO:0001972	1	1	1	1
GO:0001973	1	1	1	1
GO:0001974	1	1	1	1
GO:0001975	1	1	1	1
GO:0001976	1	0	0	1
GO:0001977	1	1	1	1
GO:0001978	1	0	0	1
GO:0001979	1	0	0	1
GO:0001980	1	0	0	1
GO:0001981	1	0	0	1
GO:0001982	1	0	0	1
GO:0001983	1	0	0	1
GO:0001984	1	0	0	1
GO:0001985	1	0	0	1
GO:0001986	1	0	0	1
GO:0001987	1	0	0	1
GO:0001988	1	0	0	1
GO:0001989	1	0	0	1
GO:0001990	1	1	1	1
GO:0001991	1	1	1	1
GO:0001992	1	1	1	1
GO:0001993	1	1	1	1
GO:0001994	1	1	1	1
GO:0001995	1	1	1	1
GO:0001996	1	1	1	1
GO:0001997	1	1	1	1
GO:0001998	1	1	1	1
GO:0001999	1	1	1	1
GO:0002000	1	1	1	1
GO:0002001	1	1	1	1
GO:0002002	1	1	1	1
GO:0002003	1	1	1	1
GO:0002004	1	1	1	1
GO:0002006	1	1	1	1
GO:0002007	1	0	0	1
GO:0002008	1	0	0	1
GO:0002009	1	0	0	1
GO:0002010	1	0	0	1
GO:0002011	1	0	0	1
GO:0002012	1	0	0	1
GO:0002013	1	0	0	1
GO:0002014	1	0	0	1
GO:0002015	1	0	0	1
GO:0002016	1	1	1	1
GO:0002017	1	1	1	1
GO:0002018	1	1	1	1
GO:0002019	1	1	1	1
GO:0002020	1	1	1	1
GO:0002021	1	1	1	1
GO:0002022	1	0	0	1
GO:0002023	1	0	0	1
GO:0002024	1	1	1	1
GO:0002025	1	1	1	1
GO:0002026	1	1	1	1
GO:0002027	1	1	1	1
GO:0002028	1	1	1	1
GO:0002029	1	1	1	1
GO:0002030	1	1	1	1
GO:0002031	1	1	1	1
GO:0002032	1	1	1	1
GO:0002033	1	1	1	1
GO:0002034	1	1	1	1
GO:0002035	1	0	0	1
GO:0002036	1	1	1	1
GO:0002037	1	1	1	1
GO:0002038	1	1	1	1
GO:0002039	1	1	1	1
GO:0002040	1	0	0	1
GO:0002041	1	0	0	1
GO:0002042	1	0	0	1
GO:0002043	1	0	0	1
GO:0002044	1	0	0	1
GO:0002045	1	0	0	1
GO:0002046	1	1	1	1
GO:0002047	1	1	1	1
GO:0002048	1	1	1	1
GO:0002049	1	1	1	1
GO:0002050	1	1	1	1
GO:0002051	1	0	0	1
GO:0002052	1	0	0	1
GO:0002053	1	1	1	1
GO:0002054	1	1	1	1
GO:0002055	1	1	1	1
GO:0002056	1	1	1	1
GO:0002057	1	1	1	1
GO:0002058	1	1	1	1
GO:0002059	1	1	1	1
GO:0002060	1	1	1	1
GO:0002061	1	1	1	1
GO:0002062	1	0	0	1
GO:0002063	1	0	0	1
GO:0002064	1	0	0	1
GO:0002065	1	0	0	1
GO:0002066	1	0	0	1
GO:0002067	1	0	0	1
GO:0002068	1	0	0	1
GO:0002069	1	0	0	1
GO:0002070	1	0	0	1
GO:0002071	1	0	0	1
GO:0002072	1	0	0	1
GO:0002074	1	0	0	1
GO:0002075	1	0	0	1
GO:0002076	1	0	0	1
GO:0002077	1	1	1	1
GO:0002078	1	1	1	1
GO:0002079	1	1	1	1
GO:0002080	1	1	1	1
GO:0002081	1	1	1	1
GO:0002082	1	1	1	1
GO:0002083	1	1	1	1
GO:0002084	1	1	1	1
GO:0002085	1	1	1	1
GO:0002086	1	1	1	1
GO:0002087	1	0	0	1
GO:0002088	1	0	0	1
GO:0002089	1	0	0	1
GO:0002090	1	1	1	1
GO:0002091	1	1	1	1
GO:0002092	1	1	1	1
GO:0002093	1	0	0	1
GO:0002094	1	1	1	1
GO:0002095	1	1	1	1
GO:0002096	1	1	1	1
GO:0002097	1	1	1	1
GO:0002098	1	1	1	1
GO:0002099	1	1	1	1
GO:0002100	1	1	1	1
GO:0002101	1	1	1	1
GO:0002102	1	1	1	1
GO:0002103	1	1	1	1
GO:0002104	1	1	1	1
GO:0002105	1	1	1	1
GO:0002106	1	1	1	1
GO:0002107	1	1	1	1
GO:0002108	1	1	1	1
GO:0002109	1	1	1	1
GO:0002110	1	1	1	1
GO:0002111	1	1	1	1
GO:0002112	1	1	1	1
GO:0002113	1	1	1	1
GO:0002114	1	1	1	1
GO:0002115	1	1	1	1
GO:0002116	1	1	1	1
GO:0002117	1	1	1	1
GO:0002118	1	0	0	1
GO:0002119	0	0	0	0
GO:0002120	1	0	0	1
GO:0002121	1	0	0	1
GO:0002122	1	0	0	1
GO:0002123	1	0	0	1
GO:0002124	1	0	0	1
GO:0002125	1	0	0	1
GO:0002126	1	0	0	1
GO:0002127	1	1	1	1
GO:0002128	1	1	1	1
GO:0002129	1	1	1	1
GO:0002130	1	1	1	1
GO:0002131	1	1	1	1
GO:0002132	1	1	1	1
GO:0002133	1	1	1	1
GO:0002134	1	1	1	1
GO:0002135	1	1	1	1
GO:0002136	1	1	1	1
GO:0002138	1	1	1	1
GO:0002139	1	0	0	1
GO:0002140	1	0	0	1
GO:0002141	1	0	0	1
GO:0002142	1	0	0	1
GO:0002143	1	1	1	1
GO:0002144	1	1	1	1
GO:0002145	1	1	1	1
GO:0002148	1	1	1	1
GO:0002149	1	1	1	1
GO:0002150	1	1	1	1
GO:0002151	1	1	1	1
GO:0002152	1	1	1	1
GO:0002153	1	1	1	1
GO:0002154	1	1	1	1
GO:0002155	1	1	1	1
GO:0002156	1	1	1	1
GO:0002157	1	1	1	1
GO:0002158	1	1	1	1
GO:0002159	1	1	1	1
GO:0002160	1	1	1	1
GO:0002161	1	1	1	1
GO:0002162	1	1	1	1
GO:0002164	1	1	1	1
GO:0002165	0	0	0	0
GO:0002167	1	1	1	1
GO:0002168	0	0	0	0
GO:0002169	1	1	1	1
GO:0002170	1	1	1	1
GO:0002171	1	1	1	1
GO:0002172	1	1	1	1
GO:0002173	1	1	1	1
GO:0002174	1	0	0	1
GO:0002175	1	1	1	1
GO:0002176	1	1	1	1
GO:0002177	1	1	1	1
GO:0002178	1	1	1	1
GO:0002179	1	1	1	1
GO:0002180	1	1	1	1
GO:0002181	1	1	1	1
GO:0002182	1	1	1	1
GO:0002183	1	1	1	1
GO:0002184	1	1	1	1
GO:0002185	1	1	1	1
GO:0002186	1	1	1	1
GO:0002187	1	1	1	1
GO:0002188	1	1	1	1
GO:0002189	1	1	1	1
GO:0002190	1	1	1	1
GO:0002191	1	1	1	1
GO:0002192	1	1	1	1
GO:0002193	1	1	1	1
GO:0002194	1	1	1	1
GO:0002195	1	1	1	1
GO:0002196	1	1	1	1
GO:0002197	1	1	1	1
GO:0002199	1	1	1	1
GO:0002200	1	1	1	1
GO:0002201	1	1	1	1
GO:0002202	1	1	1	1
GO:0002203	1	1	1	1
GO:0002204	1	1	1	1
GO:0002205	1	1	1	1
GO:0002206	1	1	1	1
GO:0002207	1	1	1	1
GO:0002208	1	1	1	1
GO:0002209	1	0	0	1
GO:0002210	1	0	0	1
GO:0002211	1	0	0	1
GO:0002212	1	0	0	1
GO:0002213	1	1	1	1
GO:0002215	1	1	1	1
GO:0002218	1	1	1	1
GO:0002220	1	1	1	1
GO:0002221	1	1	1	1
GO:0002222	1	1	1	1
GO:0002223	1	1	1	1
GO:0002224	1	1	1	1
GO:0002225	1	1	1	1
GO:0002227	1	1	1	1
GO:0002228	1	1	1	1
GO:0002229	1	1	1	1
GO:0002230	1	1	1	1
GO:0002231	1	1	1	1
GO:0002232	1	0	0	1
GO:0002233	1	1	1	1
GO:0002234	1	1	1	1
GO:0002235	1	1	1	1
GO:0002236	1	1	1	1
GO:0002237	1	1	1	1
GO:0002238	1	1	1	1
GO:0002239	1	1	1	1
GO:0002240	1	1	1	1
GO:0002241	1	1	1	1
GO:0002242	1	1	1	1
GO:0002243	1	1	1	1
GO:0002244	1	1	1	1
GO:0002246	1	0	0	1
GO:0002247	1	0	0	1
GO:0002248	1	0	0	1
GO:0002249	1	1	1	1
GO:0002250	1	1	1	1
GO:0002251	1	1	1	1
GO:0002252	1	1	1	1
GO:0002253	1	1	1	1
GO:0002254	1	0	0	1
GO:0002255	1	0	0	1
GO:0002256	1	1	1	1
GO:0002257	1	1	1	1
GO:0002258	1	1	1	1
GO:0002259	1	1	1	1
GO:0002260	1	1	1	1
GO:0002261	1	1	1	1
GO:0002262	1	1	1	1
GO:0002263	1	1	1	1
GO:0002264	1	1	1	1
GO:0002265	1	0	0	1
GO:0002266	1	1	1	1
GO:0002267	1	1	1	1
GO:0002268	1	1	1	1
GO:0002269	1	0	0	1
GO:0002270	1	1	1	1
GO:0002271	1	1	1	1
GO:0002272	1	1	1	1
GO:0002273	1	1	1	1
GO:0002274	1	1	1	1
GO:0002275	1	1	1	1
GO:0002276	1	1	1	1
GO:0002277	1	1	1	1
GO:0002278	1	1	1	1
GO:0002279	1	1	1	1
GO:0002280	1	1	1	1
GO:0002281	1	1	1	1
GO:0002282	1	0	0	1
GO:0002283	1	1	1	1
GO:0002284	1	1	1	1
GO:0002285	1	1	1	1
GO:0002286	1	1	1	1
GO:0002287	1	1	1	1
GO:0002288	1	1	1	1
GO:0002289	1	1	1	1
GO:0002290	1	1	1	1
GO:0002291	1	1	1	1
GO:0002292	1	1	1	1
GO:0002293	1	1	1	1
GO:0002294	1	1	1	1
GO:0002295	1	1	1	1
GO:0002296	1	1	1	1
GO:0002297	1	1	1	1
GO:0002298	1	1	1	1
GO:0002299	1	1	1	1
GO:0002300	1	1	1	1
GO:0002301	1	1	1	1
GO:0002302	1	1	1	1
GO:0002303	1	1	1	1
GO:0002304	1	1	1	1
GO:0002305	1	1	1	1
GO:0002306	1	1	1	1
GO:0002307	1	1	1	1
GO:0002308	1	1	1	1
GO:0002309	1	1	1	1
GO:0002310	1	1	1	1
GO:0002311	1	1	1	1
GO:0002312	1	1	1	1
GO:0002313	1	1	1	1
GO:0002314	1	1	1	1
GO:0002315	1	1	1	1
GO:0002316	1	1	1	1
GO:0002317	1	1	1	1
GO:0002318	1	1	1	1
GO:0002319	1	1	1	1
GO:0002320	1	1	1	1
GO:0002321	1	1	1	1
GO:0002322	1	1	1	1
GO:0002323	1	1	1	1
GO:0002324	1	1	1	1
GO:0002325	1	1	1	1
GO:0002326	1	1	1	1
GO:0002327	1	1	1	1
GO:0002328	1	1	1	1
GO:0002329	1	1	1	1
GO:0002330	1	1	1	1
GO:0002331	1	1	1	1
GO:0002332	1	1	1	1
GO:0002333	1	1	1	1
GO:0002334	1	1	1	1
GO:0002335	1	1	1	1
GO:0002336	1	1	1	1
GO:0002337	1	1	1	1
GO:0002338	1	1	1	1
GO:0002339	1	1	1	1
GO:0002340	1	1	1	1
GO:0002341	1	1	1	1
GO:0002342	1	0	0	1
GO:0002343	1	1	1	1
GO:0002344	1	1	1	1
GO:0002345	1	1	1	1
GO:0002346	1	1	1	1
GO:0002347	1	1	1	1
GO:0002348	1	1	1	1
GO:0002349	1	0	0	1
GO:0002350	1	1	1	1
GO:0002351	1	0	0	1
GO:0002352	1	1	1	1
GO:0002353	1	0	0	1
GO:0002354	1	1	1	1
GO:0002355	1	1	1	1
GO:0002356	1	1	1	1
GO:0002357	1	1	1	1
GO:0002358	1	1	1	1
GO:0002359	1	1	1	1
GO:0002360	1	1	1	1
GO:0002361	1	1	1	1
GO:0002362	1	1	1	1
GO:0002363	1	1	1	1
GO:0002364	1	1	1	1
GO:0002365	1	1	1	1
GO:0002366	1	1	1	1
GO:0002367	1	1	1	1
GO:0002368	1	1	1	1
GO:0002369	1	1	1	1
GO:0002370	1	1	1	1
GO:0002371	1	1	1	1
GO:0002372	1	1	1	1
GO:0002373	1	1	1	1
GO:0002374	1	1	1	1
GO:0002375	1	1	1	1
GO:0002376	1	1	1	1
GO:0002377	1	1	1	1
GO:0002378	1	1	1	1
GO:0002379	1	1	1	1
GO:0002380	1	1	1	1
GO:0002381	1	1	1	1
GO:0002382	1	1	1	1
GO:0002383	1	1	1	1
GO:0002384	1	1	1	1
GO:0002385	1	1	1	1
GO:0002386	1	1	1	1
GO:0002387	1	1	1	1
GO:0002388	1	1	1	1
GO:0002389	1	1	1	1
GO:0002390	1	1	1	1
GO:0002391	1	0	0	1
GO:0002392	1	1	1	1
GO:0002393	1	0	0	1
GO:0002394	1	1	1	1
GO:0002395	1	1	1	1
GO:0002396	1	1	1	1
GO:0002397	1	1	1	1
GO:0002398	1	1	1	1
GO:0002399	1	1	1	1
GO:0002400	1	1	1	1
GO:0002401	1	1	1	1
GO:0002402	1	1	1	1
GO:0002403	1	1	1	1
GO:0002404	1	1	1	1
GO:0002405	1	1	1	1
GO:0002406	1	1	1	1
GO:0002407	1	1	1	1
GO:0002408	1	1	1	1
GO:0002409	1	1	1	1
GO:0002410	1	1	1	1
GO:0002411	1	1	1	1
GO:0002412	1	1	1	1
GO:0002413	1	1	1	1
GO:0002414	1	1	1	1
GO:0002415	1	1	1	1
GO:0002416	1	1	1	1
GO:0002417	1	1	1	1
GO:0002418	1	1	1	1
GO:0002419	1	1	1	1
GO:0002420	1	1	1	1
GO:0002421	1	1	1	1
GO:0002422	1	1	1	1
GO:0002423	1	1	1	1
GO:0002424	1	1	1	1
GO:0002425	1	1	1	1
GO:0002426	1	1	1	1
GO:0002427	1	1	1	1
GO:0002428	1	1	1	1
GO:0002429	1	1	1	1
GO:0002430	1	1	1	1
GO:0002431	1	1	1	1
GO:0002432	1	0	0	1
GO:0002433	1	1	1	1
GO:0002434	1	1	1	1
GO:0002435	1	1	1	1
GO:0002436	1	1	1	1
GO:0002437	1	0	0	1
GO:0002438	1	0	0	1
GO:0002439	1	0	0	1
GO:0002440	1	1	1	1
GO:0002441	1	0	0	1
GO:0002442	1	0	0	1
GO:0002443	1	1	1	1
GO:0002444	1	1	1	1
GO:0002445	1	0	0	1
GO:0002446	1	1	1	1
GO:0002447	1	1	1	1
GO:0002448	1	1	1	1
GO:0002449	1	1	1	1
GO:0002450	1	1	1	1
GO:0002451	1	1	1	1
GO:0002452	1	1	1	1
GO:0002453	1	1	1	1
GO:0002454	1	0	0	1
GO:0002455	1	1	1	1
GO:0002456	1	1	1	1
GO:0002457	1	1	1	1
GO:0002458	1	1	1	1
GO:0002459	1	0	0	1
GO:0002460	1	1	1	1
GO:0002461	1	1	1	1
GO:0002462	1	1	1	1
GO:0002463	1	1	1	1
GO:0002464	1	1	1	1
GO:0002465	1	1	1	1
GO:0002466	1	1	1	1
GO:0002467	1	0	0	1
GO:0002468	1	1	1	1
GO:0002469	1	1	1	1
GO:0002470	1	1	1	1
GO:0002471	1	1	1	1
GO:0002472	1	1	1	1
GO:0002473	1	1	1	1
GO:0002474	1	1	1	1
GO:0002475	1	1	1	1
GO:0002476	1	1	1	1
GO:0002477	1	1	1	1
GO:0002478	1	1	1	1
GO:0002479	1	1	1	1
GO:0002480	1	1	1	1
GO:0002481	1	1	1	1
GO:0002482	1	1	1	1
GO:0002483	1	1	1	1
GO:0002484	1	1	1	1
GO:0002485	1	1	1	1
GO:0002486	1	1	1	1
GO:0002487	1	1	1	1
GO:0002488	1	1	1	1
GO:0002489	1	1	1	1
GO:0002490	1	1	1	1
GO:0002491	1	1	1	1
GO:0002492	1	1	1	1
GO:0002493	1	1	1	1
GO:0002494	1	1	1	1
GO:0002495	1	1	1	1
GO:0002496	1	1	1	1
GO:0002497	1	1	1	1
GO:0002498	1	1	1	1
GO:0002499	1	1	1	1
GO:0002500	1	1	1	1
GO:0002501	1	1	1	1
GO:0002502	1	1	1	1
GO:0002503	1	1	1	1
GO:0002504	1	1	1	1
GO:0002505	1	1	1	1
GO:0002506	1	1	1	1
GO:0002507	1	1	1	1
GO:0002508	1	1	1	1
GO:0002509	1	1	1	1
GO:0002510	1	1	1	1
GO:0002511	1	1	1	1
GO:0002512	1	1	1	1
GO:0002513	1	1	1	1
GO:0002514	1	1	1	1
GO:0002515	1	1	1	1
GO:0002516	1	0	0	1
GO:0002517	1	1	1	1
GO:0002518	1	1	1	1
GO:0002519	1	1	1	1
GO:0002520	1	1	1	1
GO:0002521	1	1	1	1
GO:0002522	1	1	1	1
GO:0002523	1	0	0	1
GO:0002524	1	0	0	1
GO:0002525	1	0	0	1
GO:0002526	1	0	0	1
GO:0002527	1	0	0	1
GO:0002528	1	0	0	1
GO:0002529	1	1	1	1
GO:0002530	1	0	0	1
GO:0002531	1	0	0	1
GO:0002532	1	0	0	1
GO:0002533	1	0	0	1
GO:0002534	1	0	0	1
GO:0002535	1	0	0	1
GO:0002536	1	0	0	1
GO:0002537	1	0	0	1
GO:0002538	1	0	0	1
GO:0002539	1	0	0	1
GO:0002540	1	0	0	1
GO:0002541	1	0	0	1
GO:0002542	1	0	0	1
GO:0002543	1	0	0	1
GO:0002544	1	0	0	1
GO:0002545	1	0	0	1
GO:0002546	1	1	1	1
GO:0002547	1	1	1	1
GO:0002548	1	1	1	1
GO:0002549	1	1	1	1
GO:0002550	1	1	1	1
GO:0002551	1	1	1	1
GO:0002552	1	0	0	1
GO:0002553	1	0	0	1
GO:0002554	1	0	0	1
GO:0002555	1	0	0	1
GO:0002556	1	0	0	1
GO:0002557	1	0	0	1
GO:0002558	1	0	0	1
GO:0002559	1	0	0	1
GO:0002560	1	1	1	1
GO:0002561	1	1	1	1
GO:0002562	1	1	1	1
GO:0002563	1	1	1	1
GO:0002564	1	1	1	1
GO:0002565	1	1	1	1
GO:0002566	1	1	1	1
GO:0002567	1	1	1	1
GO:0002568	1	1	1	1
GO:0002569	1	1	1	1
GO:0002570	1	1	1	1
GO:0002571	1	1	1	1
GO:0002572	1	1	1	1
GO:0002573	1	1	1	1
GO:0002574	1	1	1	1
GO:0002575	1	1	1	1
GO:0002576	1	1	1	1
GO:0002577	1	1	1	1
GO:0002578	1	1	1	1
GO:0002579	1	1	1	1
GO:0002580	1	1	1	1
GO:0002581	1	1	1	1
GO:0002582	1	1	1	1
GO:0002583	1	1	1	1
GO:0002584	1	1	1	1
GO:0002585	1	1	1	1
GO:0002586	1	1	1	1
GO:0002587	1	1	1	1
GO:0002588	1	1	1	1
GO:0002589	1	1	1	1
GO:0002590	1	1	1	1
GO:0002591	1	1	1	1
GO:0002592	1	1	1	1
GO:0002593	1	1	1	1
GO:0002594	1	1	1	1
GO:0002595	1	1	1	1
GO:0002596	1	1	1	1
GO:0002597	1	1	1	1
GO:0002598	1	1	1	1
GO:0002599	1	1	1	1
GO:0002600	1	1	1	1
GO:0002601	1	1	1	1
GO:0002602	1	1	1	1
GO:0002603	1	1	1	1
GO:0002604	1	1	1	1
GO:0002605	1	1	1	1
GO:0002606	1	1	1	1
GO:0002607	1	1	1	1
GO:0002608	1	1	1	1
GO:0002609	1	1	1	1
GO:0002610	1	1	1	1
GO:0002611	1	1	1	1
GO:0002612	1	1	1	1
GO:0002613	1	1	1	1
GO:0002614	1	1	1	1
GO:0002615	1	1	1	1
GO:0002616	1	1	1	1
GO:0002617	1	1	1	1
GO:0002618	1	1	1	1
GO:0002619	1	1	1	1
GO:0002620	1	1	1	1
GO:0002621	1	1	1	1
GO:0002622	1	0	0	1
GO:0002623	1	0	0	1
GO:0002624	1	0	0	1
GO:0002625	1	0	0	1
GO:0002626	1	0	0	1
GO:0002627	1	0	0	1
GO:0002628	1	1	1	1
GO:0002629	1	1	1	1
GO:0002630	1	1	1	1
GO:0002631	1	1	1	1
GO:0002632	1	1	1	1
GO:0002633	1	1	1	1
GO:0002634	1	0	0	1
GO:0002635	1	0	0	1
