inbred,aspect,db_object_symbol,rc,num_gold,num_pred,evalType,source
PH207,C,Zm00008a000430,1,9,14,CAFA,GOMAP
PH207,C,Zm00008a000428,1,8,23,CAFA,GOMAP
PH207,P,Zm00008a014938,0.142857142857143,14,7,CAFA,GOMAP
PH207,C,Zm00008a014938,0.111111111111111,9,4,CAFA,GOMAP
PH207,F,Zm00008a014938,0.75,8,21,CAFA,GOMAP
PH207,C,Zm00008a003257,0.516129032258065,31,29,CAFA,GOMAP
PH207,C,Zm00008a033755,1,8,25,CAFA,GOMAP
PH207,C,Zm00008a003921,0.75,24,24,CAFA,GOMAP
PH207,C,Zm00008a003062,0.125,8,4,CAFA,GOMAP
PH207,C,Zm00008a018817,1,8,23,CAFA,GOMAP
PH207,C,Zm00008a023942,0.875,8,12,CAFA,GOMAP
PH207,P,Zm00008a034514,0,2,119,CAFA,GOMAP
PH207,C,Zm00008a034514,0.75,24,30,CAFA,GOMAP
PH207,C,Zm00008a015450,0.8,10,27,CAFA,GOMAP
PH207,C,Zm00008a001340,1,8,9,CAFA,GOMAP
PH207,C,Zm00008a039986,1,8,23,CAFA,GOMAP
PH207,C,Zm00008a024516,0,0,0,CAFA,GOMAP
PH207,C,Zm00008a006517,0,0,0,CAFA,GOMAP
PH207,C,Zm00008a039632,0.785714285714286,14,16,CAFA,GOMAP
PH207,C,Zm00008a003616,1,8,10,CAFA,GOMAP
PH207,C,Zm00008a024186,0.769230769230769,13,17,CAFA,GOMAP
PH207,C,Zm00008a000182,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a000274,0.615384615384615,13,9,CAFA,GOMAP
PH207,C,Zm00008a000153,0.928571428571429,14,36,CAFA,GOMAP
PH207,C,Zm00008a000154,0.516129032258065,31,31,CAFA,GOMAP
PH207,C,Zm00008a007140,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a037622,1,9,12,CAFA,GOMAP
PH207,P,Zm00008a024634,0.394736842105263,38,165,CAFA,GOMAP
PH207,C,Zm00008a024634,1,13,21,CAFA,GOMAP
PH207,C,Zm00008a038899,1,9,31,CAFA,GOMAP
PH207,C,Zm00008a038685,0.888888888888889,9,9,CAFA,GOMAP
PH207,C,Zm00008a000186,0.8,10,27,CAFA,GOMAP
PH207,C,Zm00008a014830,1,9,21,CAFA,GOMAP
PH207,C,Zm00008a006706,1,9,30,CAFA,GOMAP
PH207,C,Zm00008a013866,1,9,12,CAFA,GOMAP
PH207,P,Zm00008a023295,1,4,102,CAFA,GOMAP
PH207,C,Zm00008a023471,1,9,11,CAFA,GOMAP
PH207,C,Zm00008a011491,0.708333333333333,24,32,CAFA,GOMAP
PH207,C,Zm00008a036030,0.8,10,20,CAFA,GOMAP
PH207,C,Zm00008a023245,1,9,13,CAFA,GOMAP
PH207,C,Zm00008a036040,1,9,20,CAFA,GOMAP
PH207,F,Zm00008a031646,0,6,7,CAFA,GOMAP
PH207,P,Zm00008a031646,0,15,25,CAFA,GOMAP
PH207,C,Zm00008a032154,1,9,12,CAFA,GOMAP
PH207,C,Zm00008a026353,1,9,12,CAFA,GOMAP
PH207,C,Zm00008a034716,1,9,12,CAFA,GOMAP
PH207,C,Zm00008a010369,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a032631,0.8125,16,28,CAFA,GOMAP
PH207,C,Zm00008a023269,1,13,21,CAFA,GOMAP
PH207,C,Zm00008a007490,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a037035,0.666666666666667,24,25,CAFA,GOMAP
PH207,C,Zm00008a034758,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a022800,1,12,12,CAFA,GOMAP
PH207,C,Zm00008a039630,1,9,24,CAFA,GOMAP
PH207,C,Zm00008a036659,0.888888888888889,9,9,CAFA,GOMAP
PH207,C,Zm00008a022921,1,9,14,CAFA,GOMAP
PH207,P,Zm00008a033581,1,18,73,CAFA,GOMAP
PH207,C,Zm00008a000396,1,9,16,CAFA,GOMAP
PH207,C,Zm00008a001285,1,9,17,CAFA,GOMAP
PH207,C,Zm00008a032157,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a010306,1,8,10,CAFA,GOMAP
PH207,C,Zm00008a002480,1,6,18,CAFA,GOMAP
PH207,C,Zm00008a040016,1,12,17,CAFA,GOMAP
PH207,C,Zm00008a025716,0.75,24,23,CAFA,GOMAP
PH207,C,Zm00008a002246,1,8,18,CAFA,GOMAP
PH207,C,Zm00008a001043,1,9,19,CAFA,GOMAP
PH207,P,Zm00008a029588,0.708333333333333,24,124,CAFA,GOMAP
PH207,C,Zm00008a012032,1,8,9,CAFA,GOMAP
PH207,C,Zm00008a034019,1,9,22,CAFA,GOMAP
PH207,C,Zm00008a025510,0.888888888888889,9,12,CAFA,GOMAP
PH207,P,Zm00008a001638,0.142857142857143,14,11,CAFA,GOMAP
PH207,F,Zm00008a001638,0.25,8,9,CAFA,GOMAP
PH207,C,Zm00008a021544,1,9,11,CAFA,GOMAP
PH207,C,Zm00008a005499,0.875,8,11,CAFA,GOMAP
PH207,P,Zm00008a013517,0,34,56,CAFA,GOMAP
PH207,C,Zm00008a013518,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a026892,0.80952380952381,21,31,CAFA,GOMAP
PH207,C,Zm00008a026119,1,8,13,CAFA,GOMAP
PH207,C,Zm00008a011872,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a022453,0.483870967741936,31,22,CAFA,GOMAP
PH207,C,Zm00008a031090,1,12,15,CAFA,GOMAP
PH207,P,Zm00008a003528,0.454545454545455,11,307,CAFA,GOMAP
PH207,F,Zm00008a003528,1,22,71,CAFA,GOMAP
PH207,C,Zm00008a000386,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a017988,0.875,16,31,CAFA,GOMAP
PH207,C,Zm00008a022872,0.75,8,7,CAFA,GOMAP
PH207,C,Zm00008a015467,1,8,19,CAFA,GOMAP
PH207,C,Zm00008a025724,0.666666666666667,24,25,CAFA,GOMAP
PH207,C,Zm00008a001360,0.714285714285714,21,20,CAFA,GOMAP
PH207,C,Zm00008a003581,0.111111111111111,9,4,CAFA,GOMAP
PH207,C,Zm00008a000113,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a001403,1,9,12,CAFA,GOMAP
PH207,P,Zm00008a001252,0.833333333333333,6,161,CAFA,GOMAP
PH207,C,Zm00008a001252,1,14,24,CAFA,GOMAP
PH207,C,Zm00008a008618,0.111111111111111,9,6,CAFA,GOMAP
PH207,P,Zm00008a026542,0,6,17,CAFA,GOMAP
PH207,C,Zm00008a038836,1,8,26,CAFA,GOMAP
PH207,C,Zm00008a016884,1,9,15,CAFA,GOMAP
PH207,C,Zm00008a022746,0.461538461538462,13,8,CAFA,GOMAP
PH207,C,Zm00008a007156,0.888888888888889,9,13,CAFA,GOMAP
PH207,C,Zm00008a017650,1,9,25,CAFA,GOMAP
PH207,C,Zm00008a009876,1,8,22,CAFA,GOMAP
PH207,C,Zm00008a003530,0.692307692307692,13,11,CAFA,GOMAP
PH207,C,Zm00008a011391,1,9,13,CAFA,GOMAP
PH207,C,Zm00008a036961,1,8,21,CAFA,GOMAP
PH207,C,Zm00008a031487,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a007185,1,9,32,CAFA,GOMAP
PH207,C,Zm00008a000349,1,16,27,CAFA,GOMAP
PH207,C,Zm00008a013184,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a026711,0.769230769230769,13,19,CAFA,GOMAP
PH207,C,Zm00008a005603,1,7,7,CAFA,GOMAP
PH207,P,Zm00008a005603,0.508196721311475,61,53,CAFA,GOMAP
PH207,F,Zm00008a005604,1,7,7,CAFA,GOMAP
PH207,P,Zm00008a005604,0.529411764705882,17,49,CAFA,GOMAP
PH207,C,Zm00008a020524,0.32258064516129,31,25,CAFA,GOMAP
PH207,C,Zm00008a005845,0.857142857142857,14,25,CAFA,GOMAP
PH207,C,Zm00008a003642,0.75,4,17,CAFA,GOMAP
PH207,F,Zm00008a003642,1,6,18,CAFA,GOMAP
PH207,C,Zm00008a026483,0.483870967741936,31,25,CAFA,GOMAP
PH207,C,Zm00008a005920,0.461538461538462,13,10,CAFA,GOMAP
PH207,C,Zm00008a005543,1,8,27,CAFA,GOMAP
PH207,C,Zm00008a013611,1,8,13,CAFA,GOMAP
PH207,C,Zm00008a007662,0,0,0,CAFA,GOMAP
PH207,C,Zm00008a039311,1,19,26,CAFA,GOMAP
PH207,C,Zm00008a032046,0.8,10,33,CAFA,GOMAP
PH207,C,Zm00008a001420,0.615384615384615,13,11,CAFA,GOMAP
PH207,C,Zm00008a040389,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a010458,0.8,10,27,CAFA,GOMAP
PH207,C,Zm00008a004129,1,8,27,CAFA,GOMAP
PH207,C,Zm00008a012511,0.888888888888889,9,9,CAFA,GOMAP
PH207,C,Zm00008a021722,0.666666666666667,24,21,CAFA,GOMAP
PH207,C,Zm00008a035434,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a004776,0.875,8,8,CAFA,GOMAP
PH207,C,Zm00008a014231,1,14,41,CAFA,GOMAP
PH207,C,Zm00008a040328,1,7,17,CAFA,GOMAP
PH207,P,Zm00008a040328,0.5,14,76,CAFA,GOMAP
PH207,C,Zm00008a038050,0.857142857142857,14,23,CAFA,GOMAP
PH207,C,Zm00008a011211,1,8,13,CAFA,GOMAP
PH207,C,Zm00008a009798,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a024451,1,8,9,CAFA,GOMAP
PH207,C,Zm00008a005361,1,6,18,CAFA,GOMAP
PH207,C,Zm00008a037091,1,9,15,CAFA,GOMAP
PH207,C,Zm00008a030518,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a023056,0.8,10,20,CAFA,GOMAP
PH207,C,Zm00008a006014,1,12,16,CAFA,GOMAP
PH207,C,Zm00008a014680,1,8,27,CAFA,GOMAP
PH207,C,Zm00008a035196,0.615384615384615,13,13,CAFA,GOMAP
PH207,C,Zm00008a011271,0.538461538461538,13,10,CAFA,GOMAP
PH207,C,Zm00008a002016,0,0,0,CAFA,GOMAP
PH207,C,Zm00008a020587,1,6,20,CAFA,GOMAP
PH207,C,Zm00008a026388,0,0,0,CAFA,GOMAP
PH207,F,Zm00008a031150,1,18,18,CAFA,GOMAP
PH207,C,Zm00008a031150,1,4,4,CAFA,GOMAP
PH207,P,Zm00008a031150,1,30,40,CAFA,GOMAP
PH207,C,Zm00008a015180,1,12,17,CAFA,GOMAP
PH207,C,Zm00008a022151,0.8,10,20,CAFA,GOMAP
PH207,C,Zm00008a014400,1,9,16,CAFA,GOMAP
PH207,P,Zm00008a026880,1,14,123,CAFA,GOMAP
PH207,C,Zm00008a026880,0.692307692307692,13,11,CAFA,GOMAP
PH207,C,Zm00008a011077,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a011115,0.111111111111111,9,4,CAFA,GOMAP
PH207,C,Zm00008a017226,0.8,10,27,CAFA,GOMAP
PH207,C,Zm00008a036821,0.75,24,29,CAFA,GOMAP
PH207,C,Zm00008a011841,0.6,10,13,CAFA,GOMAP
PH207,P,Zm00008a018928,0.916666666666667,12,242,CAFA,GOMAP
PH207,C,Zm00008a018928,0.888888888888889,9,10,CAFA,GOMAP
PH207,C,Zm00008a006092,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a026174,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a031712,1,19,30,CAFA,GOMAP
PH207,C,Zm00008a003535,1,9,22,CAFA,GOMAP
PH207,C,Zm00008a005099,1,9,22,CAFA,GOMAP
PH207,C,Zm00008a014649,1,8,30,CAFA,GOMAP
PH207,F,Zm00008a036205,1,40,61,CAFA,GOMAP
PH207,P,Zm00008a036205,0.647058823529412,17,73,CAFA,GOMAP
PH207,C,Zm00008a030562,0.333333333333333,9,5,CAFA,GOMAP
PH207,C,Zm00008a029339,0.777777777777778,9,21,CAFA,GOMAP
PH207,C,Zm00008a005255,0.714285714285714,21,32,CAFA,GOMAP
PH207,C,Zm00008a001654,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a020523,1,9,12,CAFA,GOMAP
PH207,P,Zm00008a013420,0.210526315789474,19,75,CAFA,GOMAP
PH207,F,Zm00008a015343,0.5,2,1,CAFA,GOMAP
PH207,C,Zm00008a015343,0.4,10,8,CAFA,GOMAP
PH207,P,Zm00008a015343,0.037037037037037,27,34,CAFA,GOMAP
PH207,C,Zm00008a004210,0.538461538461538,13,11,CAFA,GOMAP
PH207,C,Zm00008a008958,1,9,27,CAFA,GOMAP
PH207,C,Zm00008a013570,1,8,20,CAFA,GOMAP
PH207,C,Zm00008a026465,0.8,10,35,CAFA,GOMAP
PH207,P,Zm00008a002698,0.9,20,136,CAFA,GOMAP
PH207,C,Zm00008a030818,0.888888888888889,9,13,CAFA,GOMAP
PH207,C,Zm00008a033104,0.615384615384615,13,13,CAFA,GOMAP
PH207,C,Zm00008a016656,1,8,14,CAFA,GOMAP
PH207,C,Zm00008a016619,1,9,36,CAFA,GOMAP
PH207,C,Zm00008a024986,1,9,16,CAFA,GOMAP
PH207,C,Zm00008a030789,0.777777777777778,9,10,CAFA,GOMAP
PH207,C,Zm00008a035501,0.777777777777778,9,22,CAFA,GOMAP
PH207,C,Zm00008a019080,0.692307692307692,13,17,CAFA,GOMAP
PH207,C,Zm00008a035217,1,8,9,CAFA,GOMAP
PH207,C,Zm00008a021435,0.615384615384615,13,11,CAFA,GOMAP
PH207,C,Zm00008a028018,1,9,23,CAFA,GOMAP
PH207,P,Zm00008a036527,1,26,43,CAFA,GOMAP
PH207,F,Zm00008a036527,1,5,27,CAFA,GOMAP
PH207,C,Zm00008a036527,1,8,14,CAFA,GOMAP
PH207,C,Zm00008a032003,1,8,18,CAFA,GOMAP
PH207,P,Zm00008a032003,1,16,30,CAFA,GOMAP
PH207,C,Zm00008a004830,0.708333333333333,24,28,CAFA,GOMAP
PH207,C,Zm00008a022063,0.615384615384615,13,11,CAFA,GOMAP
PH207,P,Zm00008a005204,0.2,5,92,CAFA,GOMAP
PH207,P,Zm00008a017894,0.130434782608696,23,17,CAFA,GOMAP
PH207,F,Zm00008a017894,0.8,5,4,CAFA,GOMAP
PH207,C,Zm00008a026920,0.8,10,27,CAFA,GOMAP
PH207,C,Zm00008a026761,0.615384615384615,13,15,CAFA,GOMAP
PH207,C,Zm00008a012048,1,8,20,CAFA,GOMAP
PH207,P,Zm00008a013398,0.0526315789473684,19,30,CAFA,GOMAP
PH207,C,Zm00008a011546,1,8,19,CAFA,GOMAP
PH207,F,Zm00008a014349,1,6,22,CAFA,GOMAP
PH207,P,Zm00008a014349,1,25,97,CAFA,GOMAP
PH207,C,Zm00008a012969,1,11,16,CAFA,GOMAP
PH207,P,Zm00008a026256,0.103448275862069,29,64,CAFA,GOMAP
PH207,C,Zm00008a023392,1,8,12,CAFA,GOMAP
PH207,C,Zm00008a005858,1,9,25,CAFA,GOMAP
PH207,C,Zm00008a010259,0.692307692307692,13,11,CAFA,GOMAP
PH207,C,Zm00008a005949,1,9,15,CAFA,GOMAP
PH207,C,Zm00008a022065,0.125,8,4,CAFA,GOMAP
PH207,C,Zm00008a040260,0.483870967741936,31,26,CAFA,GOMAP
PH207,C,Zm00008a026643,0.516129032258065,31,32,CAFA,GOMAP
PH207,C,Zm00008a016005,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a005841,1,13,18,CAFA,GOMAP
PH207,C,Zm00008a015299,1,8,21,CAFA,GOMAP
PH207,C,Zm00008a026587,0.615384615384615,13,10,CAFA,GOMAP
PH207,C,Zm00008a000098,0.769230769230769,13,18,CAFA,GOMAP
PH207,P,Zm00008a017881,0.473684210526316,19,103,CAFA,GOMAP
PH207,C,Zm00008a003209,0.483870967741936,31,27,CAFA,GOMAP
PH207,C,Zm00008a024671,1,12,12,CAFA,GOMAP
PH207,C,Zm00008a010790,1,8,9,CAFA,GOMAP
PH207,C,Zm00008a028159,0.5,6,13,CAFA,GOMAP
PH207,P,Zm00008a013806,0.755102040816326,49,91,CAFA,GOMAP
PH207,C,Zm00008a040300,0.714285714285714,21,49,CAFA,GOMAP
PH207,C,Zm00008a004856,0.777777777777778,9,17,CAFA,GOMAP
PH207,C,Zm00008a031008,1,13,34,CAFA,GOMAP
PH207,C,Zm00008a026420,0.8,10,28,CAFA,GOMAP
PH207,C,Zm00008a024081,1,8,24,CAFA,GOMAP
PH207,C,Zm00008a001922,0.125,8,6,CAFA,GOMAP
PH207,C,Zm00008a019699,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a027054,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a028859,1,9,12,CAFA,GOMAP
PH207,C,Zm00008a005927,0.888888888888889,9,10,CAFA,GOMAP
PH207,C,Zm00008a002550,1,8,18,CAFA,GOMAP
PH207,C,Zm00008a013540,1,8,16,CAFA,GOMAP
PH207,C,Zm00008a006403,1,9,29,CAFA,GOMAP
PH207,C,Zm00008a020356,0.857142857142857,14,23,CAFA,GOMAP
PH207,C,Zm00008a036449,1,8,10,CAFA,GOMAP
PH207,C,Zm00008a008605,1,9,12,CAFA,GOMAP
PH207,C,Zm00008a013312,1,13,20,CAFA,GOMAP
PH207,F,Zm00008a012895,0.333333333333333,3,81,CAFA,GOMAP
PH207,C,Zm00008a001128,0.516129032258065,31,31,CAFA,GOMAP
PH207,C,Zm00008a029042,1,8,11,CAFA,GOMAP
PH207,C,Zm00008a004632,0.8,10,30,CAFA,GOMAP
PH207,C,Zm00008a021904,1,11,33,CAFA,GOMAP
PH207,C,Zm00008a024127,1,14,21,CAFA,GOMAP
PH207,C,Zm00008a013413,0.692307692307692,13,17,CAFA,GOMAP
PH207,C,Zm00008a020826,0.8,10,20,CAFA,GOMAP
PH207,C,Zm00008a002228,0.75,24,24,CAFA,GOMAP
PH207,C,Zm00008a036136,1,8,13,CAFA,GOMAP
PH207,C,Zm00008a038684,1,8,13,CAFA,GOMAP
PH207,C,Zm00008a033398,1,9,18,CAFA,GOMAP
PH207,C,Zm00008a020897,0.375,8,4,CAFA,GOMAP
PH207,C,Zm00008a028160,0.483870967741936,31,20,CAFA,GOMAP
PH207,C,Zm00008a013411,0.333333333333333,9,4,CAFA,GOMAP
PH207,C,Zm00008a008345,1,9,18,CAFA,GOMAP
PH207,C,Zm00008a026287,0.461538461538462,13,7,CAFA,GOMAP
PH207,C,Zm00008a031975,1,9,16,CAFA,GOMAP
PH207,C,Zm00008a026022,0.4,10,6,CAFA,GOMAP
PH207,C,Zm00008a026034,1,8,15,CAFA,GOMAP
PH207,C,Zm00008a012704,1,9,15,CAFA,GOMAP
PH207,F,Zm00008a033758,0,9,1,CAFA,GOMAP
PH207,P,Zm00008a033758,0.421052631578947,19,61,CAFA,GOMAP
PH207,C,Zm00008a003224,0.25,4,4,CAFA,GOMAP
PH207,P,Zm00008a023401,0.0909090909090909,22,34,CAFA,GOMAP
PH207,F,Zm00008a026945,1,51,52,CAFA,GOMAP
PH207,C,Zm00008a026945,1,8,11,CAFA,GOMAP
PH207,P,Zm00008a023386,0.666666666666667,12,84,CAFA,GOMAP
PH207,P,Zm00008a021192,1,17,34,CAFA,GOMAP
PH207,F,Zm00008a021192,1,7,29,CAFA,GOMAP
PH207,P,Zm00008a013869,0.275862068965517,29,100,CAFA,GOMAP
PH207,F,Zm00008a003479,0.857142857142857,7,47,CAFA,GOMAP
PH207,P,Zm00008a003479,0,7,49,CAFA,GOMAP
PH207,F,Zm00008a019729,0.5,2,15,CAFA,GOMAP
PH207,C,Zm00008a019729,1,7,10,CAFA,GOMAP
PH207,P,Zm00008a019729,0.576271186440678,59,92,CAFA,GOMAP
PH207,C,Zm00008a005896,0,0,0,CAFA,GOMAP
PH207,P,Zm00008a005896,0.25,40,26,CAFA,GOMAP
PH207,P,Zm00008a013710,1,14,91,CAFA,GOMAP
PH207,P,Zm00008a007564,1,14,84,CAFA,GOMAP
PH207,C,Zm00008a000282,0,0,0,CAFA,Community
PH207,C,Zm00008a012318,0,0,0,CAFA,Community
PH207,C,Zm00008a026487,0,0,0,CAFA,Community
PH207,C,Zm00008a025908,0,0,0,CAFA,Community
PH207,C,Zm00008a028938,0,0,0,CAFA,Community
PH207,C,Zm00008a031996,0,0,0,CAFA,Community
PH207,C,Zm00008a009634,0,0,0,CAFA,Community
PH207,C,Zm00008a037606,0,0,0,CAFA,Community
PH207,C,Zm00008a022417,0,0,0,CAFA,Community
PH207,C,Zm00008a009090,0,0,0,CAFA,Community
PH207,F,Zm00008a011758,1,1,5,CAFA,Community
PH207,C,Zm00008a011758,0,0,0,CAFA,Community
PH207,P,Zm00008a012876,0,0,0,CAFA,Community
PH207,C,Zm00008a012879,0,0,0,CAFA,Community
PH207,C,Zm00008a034055,0.461538461538462,13,7,CAFA,Community
PH207,C,Zm00008a005847,0,0,0,CAFA,Community
PH207,C,Zm00008a028785,0,0,0,CAFA,Community
PH207,C,Zm00008a014571,0,0,0,CAFA,Community
PH207,C,Zm00008a022636,0,0,0,CAFA,Community
PH207,C,Zm00008a019166,0,0,0,CAFA,Community
PH207,C,Zm00008a002411,0,0,0,CAFA,Community
PH207,C,Zm00008a004047,0,0,0,CAFA,Community
PH207,C,Zm00008a025683,0,0,0,CAFA,Community
PH207,C,Zm00008a037741,0,0,0,CAFA,Community
PH207,C,Zm00008a001153,0.0714285714285714,14,1,CAFA,Community
PH207,C,Zm00008a018804,0,0,0,CAFA,Community
PH207,P,Zm00008a004952,0,0,0,CAFA,Community
PH207,C,Zm00008a005325,0.5,14,7,CAFA,Community
PH207,C,Zm00008a020268,0,0,0,CAFA,Community
PH207,C,Zm00008a003559,0,0,0,CAFA,Community
PH207,C,Zm00008a025469,0,0,0,CAFA,Community
PH207,C,Zm00008a035113,0,0,0,CAFA,Community
PH207,C,Zm00008a032101,0.225806451612903,31,14,CAFA,Community
PH207,C,Zm00008a005000,0,0,0,CAFA,Community
PH207,C,Zm00008a014794,0,0,0,CAFA,Community
PH207,C,Zm00008a007550,0,0,0,CAFA,Community
PH207,C,Zm00008a014739,0,0,0,CAFA,Community
PH207,P,Zm00008a014739,0.25,12,26,CAFA,Community
PH207,C,Zm00008a036729,0,0,0,CAFA,Community
PH207,C,Zm00008a037262,0.125,8,4,CAFA,Community
PH207,C,Zm00008a008910,0,0,0,CAFA,Community
PH207,C,Zm00008a030608,0,0,0,CAFA,Community
PH207,C,Zm00008a013602,0,0,0,CAFA,Community
PH207,C,Zm00008a000823,0,0,0,CAFA,Community
PH207,C,Zm00008a017995,0,0,0,CAFA,Community
PH207,C,Zm00008a006795,0,0,0,CAFA,Community
PH207,C,Zm00008a019627,0,0,0,CAFA,Community
PH207,C,Zm00008a009268,0,0,0,CAFA,Community
PH207,C,Zm00008a009469,0,0,0,CAFA,Community
PH207,C,Zm00008a019084,0,0,0,CAFA,Community
PH207,C,Zm00008a018759,0,0,0,CAFA,Community
PH207,C,Zm00008a028281,0,0,0,CAFA,Community
PH207,C,Zm00008a002184,0,0,0,CAFA,Community
PH207,C,Zm00008a037357,0,0,0,CAFA,Community
PH207,C,Zm00008a028321,0,0,0,CAFA,Community
PH207,C,Zm00008a030657,0,0,0,CAFA,Community
PH207,C,Zm00008a029933,0,0,0,CAFA,Community
PH207,C,Zm00008a016923,0,0,0,CAFA,Community
PH207,C,Zm00008a035137,0,0,0,CAFA,Community
PH207,C,Zm00008a040017,0,0,0,CAFA,Community
PH207,C,Zm00008a014278,0,0,0,CAFA,Community
PH207,C,Zm00008a028458,0,0,0,CAFA,Community
PH207,C,Zm00008a029000,0,0,0,CAFA,Community
PH207,C,Zm00008a037382,0,0,0,CAFA,Community
PH207,P,Zm00008a033440,0,0,0,CAFA,Community
PH207,C,Zm00008a020214,0,0,0,CAFA,Community
PH207,C,Zm00008a032055,0,0,0,CAFA,Community
PH207,C,Zm00008a020458,0,0,0,CAFA,Community
PH207,P,Zm00008a000693,0,0,0,CAFA,Community
PH207,C,Zm00008a022576,0,0,0,CAFA,Community
PH207,C,Zm00008a037058,0,0,0,CAFA,Community
PH207,C,Zm00008a025715,0,0,0,CAFA,Community
PH207,C,Zm00008a035377,0,0,0,CAFA,Community
PH207,C,Zm00008a032263,0,0,0,CAFA,Community
PH207,C,Zm00008a013433,0,0,0,CAFA,Community
PH207,C,Zm00008a022008,0,0,0,CAFA,Community
PH207,C,Zm00008a025676,0.111111111111111,9,9,CAFA,Community
PH207,C,Zm00008a021023,0,0,0,CAFA,Community
PH207,C,Zm00008a000243,0,0,0,CAFA,Community
PH207,C,Zm00008a022283,0,0,0,CAFA,Community
PH207,C,Zm00008a029165,0,0,0,CAFA,Community
PH207,C,Zm00008a019236,0,0,0,CAFA,Community
PH207,C,Zm00008a002111,0,0,0,CAFA,Community
PH207,C,Zm00008a036899,0,0,0,CAFA,Community
PH207,C,Zm00008a027319,0,0,0,CAFA,Community
PH207,C,Zm00008a038852,0,0,0,CAFA,Community
PH207,C,Zm00008a006842,0,0,0,CAFA,Community
PH207,C,Zm00008a036661,0.193548387096774,31,10,CAFA,Community
PH207,C,Zm00008a035059,0,0,0,CAFA,Community
PH207,C,Zm00008a036773,0,0,0,CAFA,Community
PH207,C,Zm00008a028984,0.0833333333333333,24,2,CAFA,Community
PH207,C,Zm00008a029332,0,0,0,CAFA,Community
PH207,C,Zm00008a038738,0,0,0,CAFA,Community
PH207,C,Zm00008a036874,0,0,0,CAFA,Community
PH207,C,Zm00008a021335,0,0,0,CAFA,Community
PH207,P,Zm00008a021421,0,0,0,CAFA,Community
PH207,C,Zm00008a021421,0,0,0,CAFA,Community
PH207,C,Zm00008a018832,0,0,0,CAFA,Community
PH207,C,Zm00008a039653,0,0,0,CAFA,Community
PH207,C,Zm00008a018699,0,0,0,CAFA,Community
PH207,C,Zm00008a001242,0,0,0,CAFA,Community
PH207,C,Zm00008a026347,0,0,0,CAFA,Community
PH207,C,Zm00008a027933,0,0,0,CAFA,Community
PH207,C,Zm00008a036904,0,0,0,CAFA,Community
PH207,C,Zm00008a005996,0,0,0,CAFA,Community
PH207,C,Zm00008a016408,0,0,0,CAFA,Community
PH207,C,Zm00008a019443,0,0,0,CAFA,Community
PH207,C,Zm00008a040408,0,0,0,CAFA,Community
PH207,C,Zm00008a030088,0,0,0,CAFA,Community
PH207,C,Zm00008a022650,0,0,0,CAFA,Community
PH207,C,Zm00008a027435,0,0,0,CAFA,Community
PH207,C,Zm00008a030086,0.875,8,12,CAFA,Community
PH207,C,Zm00008a024285,0,0,0,CAFA,Community
PH207,F,Zm00008a004343,0,0,0,CAFA,Community
PH207,P,Zm00008a004343,0,0,0,CAFA,Community
PH207,C,Zm00008a005178,0,0,0,CAFA,Community
PH207,C,Zm00008a013115,0,0,0,CAFA,Community
PH207,C,Zm00008a026792,0,0,0,CAFA,Community
PH207,C,Zm00008a000500,0,0,0,CAFA,Community
PH207,C,Zm00008a004491,0,0,0,CAFA,Community
PH207,C,Zm00008a013913,0,0,0,CAFA,Community
PH207,C,Zm00008a024913,0,0,0,CAFA,Community
PH207,C,Zm00008a026794,0,0,0,CAFA,Community
PH207,C,Zm00008a007186,0,0,0,CAFA,Community
PH207,C,Zm00008a024893,0,0,0,CAFA,Community
PH207,C,Zm00008a033477,0,0,0,CAFA,Community
PH207,C,Zm00008a031987,0,0,0,CAFA,Community
PH207,C,Zm00008a005556,0.238095238095238,21,10,CAFA,Community
PH207,C,Zm00008a036756,0,0,0,CAFA,Community
PH207,C,Zm00008a029490,0.333333333333333,9,3,CAFA,Community
PH207,P,Zm00008a025717,0,0,0,CAFA,Community
PH207,C,Zm00008a029417,0,0,0,CAFA,Community
PH207,C,Zm00008a015858,0,0,0,CAFA,Community
PH207,C,Zm00008a026118,0,0,0,CAFA,Community
PH207,C,Zm00008a036795,0,0,0,CAFA,Community
